"city","state","lon","lat"
"Ponemah","MN",-94.6875,48.0625
"Puposky","MN",-94.9375,47.8125
"Ranier","MN",-93.3125,48.5625
"Ray","MN",-93.1875,48.4375
"Redby","MN",-94.9375,47.8125
"Redlake","MN",-95.1875,47.8125
"Remer","MN",-94.0625,47.0625
"Roosevelt","MN",-95.0625,48.6875
"Shevlin","MN",-95.1875,47.5625
"Solway","MN",-95.0625,47.5625
"South International Falls","MN",-93.8125,48.3125
"Spring Lake","MN",-93.9375,47.6875
"Squaw Lake","MN",-94.1875,47.5625
"Swift","MN",-95.6875,48.8125
"Tenstrike","MN",-94.6875,47.6875
"Trail","MN",-95.6875,47.8125
"Waskish","MN",-94.4375,48.1875
"Williams","MN",-94.9375,48.8125
"Wilton","MN",-94.9375,47.5625
"Wirt","MN",-93.9375,47.8125
"Thief River Falls","MN",-96.1875,48.0625
"Alvarado","MN",-96.9375,48.1875
"Angle Inlet","MN",-95.0625,49.3125
"Angus","MN",-96.6875,48.0625
"Argyle","MN",-96.8125,48.3125
"Badger","MN",-96.0625,48.8125
"Brooks","MN",-95.9375,47.8125
"Crookston","MN",-96.5625,47.8125
"Donaldson","MN",-96.9375,48.5625
"East Grand Forks","MN",-96.9375,47.9375
"Euclid","MN",-96.6875,47.9375
"Fisher","MN",-96.8125,47.8125
"Gatzke","MN",-95.6875,48.4375
"Goodridge","MN",-95.8125,48.1875
"Greenbush","MN",-96.1875,48.6875
"Grygla","MN",-95.4375,48.3125
"Hallock","MN",-96.9375,48.8125
"Halma","MN",-96.5625,48.6875
"Humboldt","MN",-97.0625,48.9375
"Karlstad","MN",-96.4375,48.5625
"Kennedy","MN",-96.9375,48.6875
"Lake Bronson","MN",-96.6875,48.6875
"Lancaster","MN",-96.6875,48.9375
"Mentor","MN",-96.1875,47.6875
"Middle River","MN",-96.0625,48.4375
"Newfolden","MN",-96.3125,48.3125
"Noyes","MN",-96.8125,48.8125
"Oak Island","MN",-95.0625,49.1875
"Oklee","MN",-95.8125,47.9375
"Oslo","MN",-97.0625,48.1875
"Plummer","MN",-96.0625,47.9375
"Red Lake Falls","MN",-96.3125,47.9375
"Roseau","MN",-95.8125,48.8125
"Saint Hilaire","MN",-96.1875,48.0625
"Saint Vincent","MN",-97.1875,48.9375
"Salol","MN",-95.5625,48.8125
"Stephen","MN",-96.8125,48.4375
"Strandquist","MN",-96.5625,48.4375
"Strathcona","MN",-96.0625,48.5625
"Viking","MN",-96.4375,48.1875
"Wannaska","MN",-95.6875,48.5625
"Warren","MN",-96.6875,48.1875
"Warroad","MN",-95.3125,48.9375
"Parcel Return Service","DC",-77.0625,38.9375
"Alcester","SD",-96.6875,42.9375
"Aurora","SD",-96.6875,44.3125
"Baltic","SD",-96.6875,43.6875
"Beresford","SD",-96.8125,43.0625
"Brandon","SD",-96.5625,43.5625
"Brookings","SD",-96.8125,44.3125
"Burbank","SD",-96.8125,42.8125
"Canistota","SD",-97.3125,43.5625
"Canton","SD",-96.5625,43.3125
"Centerville","SD",-96.9375,43.0625
"Chancellor","SD",-96.9375,43.4375
"Chester","SD",-96.9375,43.9375
"Colman","SD",-96.8125,44.0625
"Colton","SD",-96.9375,43.8125
"Crooks","SD",-96.8125,43.6875
"Davis","SD",-96.9375,43.3125
"Dell Rapids","SD",-96.6875,43.8125
"Egan","SD",-96.6875,43.9375
"Elk Point","SD",-96.6875,42.6875
"Elkton","SD",-96.5625,44.3125
"Fairview","SD",-96.5625,43.1875
"Flandreau","SD",-96.5625,44.0625
"Freeman","SD",-97.4375,43.3125
"Garretson","SD",-96.5625,43.6875
"Gayville","SD",-97.1875,42.9375
"Harrisburg","SD",-96.6875,43.4375
"Hartford","SD",-96.9375,43.5625
"Hudson","SD",-96.5625,43.1875
"Humboldt","SD",-97.0625,43.6875
"Hurley","SD",-97.1875,43.3125
"Irene","SD",-97.1875,43.0625
"Jefferson","SD",-96.5625,42.5625
"Lennox","SD",-96.8125,43.3125
"Lesterville","SD",-97.5625,43.0625
"Lyons","SD",-96.8125,43.6875
"Madison","SD",-97.1875,43.9375
"Marion","SD",-97.3125,43.4375
"Meckling","SD",-97.0625,42.8125
"Menno","SD",-97.5625,43.1875
"Mission Hill","SD",-97.3125,42.9375
"Monroe","SD",-97.1875,43.5625
"Montrose","SD",-97.1875,43.6875
"North Sioux City","SD",-96.4375,42.5625
"Nunda","SD",-97.0625,44.1875
"Oldham","SD",-97.3125,44.1875
"Olivet","SD",-97.6875,43.3125
"Parker","SD",-97.1875,43.4375
"Ramona","SD",-97.1875,44.1875
"Renner","SD",-96.6875,43.6875
"Rowena","SD",-96.5625,43.5625
"Rutland","SD",-96.9375,44.0625
"Salem","SD",-97.4375,43.6875
"Scotland","SD",-97.6875,43.1875
"Sinai","SD",-97.0625,44.1875
"Springfield","SD",-97.9375,42.8125
"Tabor","SD",-97.6875,42.9375
"Tea","SD",-96.8125,43.4375
"Trent","SD",-96.6875,43.9375
"Tyndall","SD",-97.8125,42.9375
"Utica","SD",-97.4375,43.0625
"Valley Springs","SD",-96.4375,43.5625
"Vermillion","SD",-96.9375,42.8125
"Viborg","SD",-97.1875,43.1875
"Volga","SD",-96.9375,44.3125
"Volin","SD",-97.1875,42.9375
"Wakonda","SD",-97.0625,43.0625
"Ward","SD",-96.4375,44.1875
"Wentworth","SD",-96.9375,43.9375
"Winfred","SD",-97.3125,43.9375
"Worthing","SD",-96.8125,43.3125
"Yankton","SD",-97.4375,42.9375
"Sioux Falls","SD",-96.6875,43.5625
"Buffalo Ridge","SD",-96.8125,43.5625
"Watertown","SD",-97.0625,44.9375
"Waverly","SD",-97.1875,44.9375
"Cleveland","SD",-97.3125,44.5625
"Arlington","SD",-97.1875,44.4375
"Astoria","SD",-96.5625,44.5625
"Badger","SD",-97.1875,44.4375
"Big Stone City","SD",-96.5625,45.3125
"Bradley","SD",-97.6875,45.0625
"Brandt","SD",-96.5625,44.6875
"Bristol","SD",-97.8125,45.3125
"Bruce","SD",-96.9375,44.4375
"Bryant","SD",-97.4375,44.5625
"Castlewood","SD",-97.0625,44.6875
"Claire City","SD",-97.1875,45.8125
"Clark","SD",-97.6875,44.9375
"Clear Lake","SD",-96.6875,44.8125
"Corona","SD",-96.6875,45.4375
"De Smet","SD",-97.4375,44.3125
"Eden","SD",-97.3125,45.6875
"Erwin","SD",-97.4375,44.4375
"Estelline","SD",-96.9375,44.5625
"Florence","SD",-97.3125,45.0625
"Garden City","SD",-97.5625,44.9375
"Gary","SD",-96.5625,44.8125
"Goodwin","SD",-96.8125,44.8125
"Grenville","SD",-97.3125,45.4375
"Hayti","SD",-97.1875,44.6875
"Hazel","SD",-97.3125,44.8125
"Henry","SD",-97.4375,44.9375
"Hetland","SD",-97.1875,44.4375
"Kranzburg","SD",-96.9375,44.9375
"Labolt","SD",-96.6875,45.0625
"Lake City","SD",-97.4375,45.6875
"Lake Norden","SD",-97.1875,44.5625
"Lake Preston","SD",-97.3125,44.3125
"Marvin","SD",-96.9375,45.3125
"Milbank","SD",-96.5625,45.1875
"New Effington","SD",-96.9375,45.8125
"Ortley","SD",-97.1875,45.1875
"Peever","SD",-97.0625,45.4375
"Raymond","SD",-97.9375,44.9375
"Revillo","SD",-96.5625,45.0625
"Rosholt","SD",-96.6875,45.8125
"Roslyn","SD",-97.5625,45.5625
"Sisseton","SD",-97.0625,45.6875
"South Shore","SD",-97.0625,45.1875
"Stockholm","SD",-96.8125,45.0625
"Strandburg","SD",-96.8125,45.0625
"Summit","SD",-97.0625,45.3125
"Toronto","SD",-96.6875,44.5625
"Twin Brooks","SD",-96.8125,45.1875
"Veblen","SD",-97.3125,45.8125
"Vienna","SD",-97.5625,44.6875
"Wallace","SD",-97.4375,45.0625
"Waubay","SD",-97.3125,45.3125
"Webster","SD",-97.5625,45.3125
"White","SD",-96.6875,44.4375
"Willow Lake","SD",-97.6875,44.5625
"Wilmot","SD",-96.8125,45.4375
"Mitchell","SD",-98.0625,43.6875
"Perry","SD",-96.8125,43.4375
"Alexandria","SD",-97.8125,43.6875
"Alpena","SD",-98.3125,44.1875
"Armour","SD",-98.3125,43.3125
"Artesian","SD",-98.0625,44.0625
"Avon","SD",-98.0625,43.0625
"Bonesteel","SD",-98.9375,43.0625
"Bridgewater","SD",-97.4375,43.5625
"Canova","SD",-97.5625,43.8125
"Carpenter","SD",-97.9375,44.6875
"Carthage","SD",-97.6875,44.1875
"Cavour","SD",-98.0625,44.3125
"Chamberlain","SD",-99.3125,43.8125
"Corsica","SD",-98.4375,43.4375
"Dante","SD",-98.1875,43.0625
"Delmont","SD",-98.1875,43.3125
"Dimock","SD",-98.0625,43.4375
"Emery","SD",-97.6875,43.5625
"Ethan","SD",-97.9375,43.5625
"Fairfax","SD",-98.6875,43.0625
"Fedora","SD",-97.8125,44.0625
"Fort Thompson","SD",-99.4375,44.0625
"Fulton","SD",-97.8125,43.8125
"Gann Valley","SD",-99.0625,44.0625
"Geddes","SD",-98.6875,43.3125
"Harrison","SD",-98.5625,43.4375
"Highmore","SD",-99.4375,44.5625
"Stephan","SD",-99.4375,44.1875
"Benton","SD",-97.5625,43.6875
"Hitchcock","SD",-98.3125,44.6875
"Howard","SD",-97.5625,44.0625
"Huron","SD",-98.1875,44.4375
"Iroquois","SD",-97.8125,44.4375
"Kaylor","SD",-97.8125,43.3125
"Kimball","SD",-98.9375,43.8125
"Lake Andes","SD",-98.5625,43.1875
"Ravinia","SD",-98.4375,43.1875
"Lane","SD",-98.4375,44.0625
"Letcher","SD",-98.1875,43.9375
"Marty","SD",-98.4375,43.0625
"Miller","SD",-99.0625,44.5625
"Mount Vernon","SD",-98.3125,43.6875
"New Holland","SD",-98.5625,43.4375
"Oacoma","SD",-99.4375,43.8125
"Parkston","SD",-97.9375,43.4375
"Pickstown","SD",-98.5625,43.0625
"Plankinton","SD",-98.4375,43.6875
"Platte","SD",-98.9375,43.4375
"Pukwana","SD",-99.1875,43.8125
"Ree Heights","SD",-99.1875,44.4375
"Saint Lawrence","SD",-98.9375,44.5625
"Spencer","SD",-97.5625,43.6875
"Stickney","SD",-98.4375,43.5625
"Tripp","SD",-97.9375,43.1875
"Virgil","SD",-98.5625,44.3125
"Wagner","SD",-98.3125,43.0625
"Wessington","SD",-98.6875,44.4375
"Wessington Springs","SD",-98.6875,44.0625
"White Lake","SD",-98.6875,43.6875
"Wolsey","SD",-98.4375,44.4375
"Woonsocket","SD",-98.3125,44.0625
"Yale","SD",-97.9375,44.4375
"Aberdeen","SD",-98.4375,45.4375
"Akaska","SD",-100.0625,45.3125
"Amherst","SD",-97.9375,45.8125
"Andover","SD",-97.9375,45.4375
"Ashton","SD",-98.5625,45.0625
"Barnard","SD",-98.5625,45.6875
"Bath","SD",-98.3125,45.4375
"Bowdle","SD",-99.6875,45.4375
"Brentford","SD",-98.3125,45.1875
"Britton","SD",-97.6875,45.8125
"Claremont","SD",-98.0625,45.6875
"Columbia","SD",-98.3125,45.6875
"Conde","SD",-98.0625,45.1875
"Cresbard","SD",-98.9375,45.1875
"Doland","SD",-98.0625,44.8125
"Eureka","SD",-99.5625,45.8125
"Faulkton","SD",-99.1875,45.0625
"Ferney","SD",-98.0625,45.3125
"Frankfort","SD",-98.3125,44.8125
"Frederick","SD",-98.5625,45.8125
"Gettysburg","SD",-100.0625,45.0625
"Cambria","SD",-98.3125,45.6875
"Groton","SD",-98.1875,45.4375
"Hecla","SD",-98.1875,45.8125
"Hosmer","SD",-99.4375,45.5625
"Houghton","SD",-98.1875,45.6875
"Hoven","SD",-99.8125,45.3125
"Ipswich","SD",-99.0625,45.4375
"Java","SD",-99.9375,45.5625
"Langford","SD",-97.8125,45.5625
"Lebanon","SD",-99.8125,45.0625
"Leola","SD",-98.9375,45.6875
"Longlake","SD",-99.1875,45.9375
"Mansfield","SD",-98.6875,45.3125
"Mellette","SD",-98.4375,45.1875
"Mina","SD",-98.8125,45.4375
"Northville","SD",-98.6875,45.1875
"Onaka","SD",-99.4375,45.1875
"Orient","SD",-99.0625,44.8125
"Pierpont","SD",-97.8125,45.4375
"Redfield","SD",-98.5625,44.8125
"Rockham","SD",-98.8125,44.9375
"Roscoe","SD",-99.3125,45.4375
"Selby","SD",-100.0625,45.4375
"Seneca","SD",-99.5625,45.0625
"Stratford","SD",-98.3125,45.3125
"Tolstoy","SD",-99.6875,45.1875
"Tulare","SD",-98.5625,44.6875
"Turton","SD",-98.1875,45.0625
"Warner","SD",-98.4375,45.3125
"Westport","SD",-98.5625,45.6875
"Pierre","SD",-100.3125,44.4375
"Agar","SD",-100.0625,44.8125
"Belvidere","SD",-101.3125,43.8125
"Blunt","SD",-99.9375,44.5625
"Burke","SD",-99.3125,43.1875
"Carter","SD",-100.1875,43.4375
"Colome","SD",-99.8125,43.1875
"Dallas","SD",-99.5625,43.3125
"Draper","SD",-100.5625,43.9375
"Fort Pierre","SD",-100.4375,44.3125
"Gregory","SD",-99.4375,43.1875
"Hamill","SD",-99.8125,43.6875
"Harrold","SD",-99.8125,44.4375
"Hayes","SD",-101.1875,44.5625
"Herrick","SD",-99.1875,43.0625
"Holabird","SD",-99.5625,44.4375
"Ideal","SD",-99.9375,43.5625
"Iona","SD",-99.4375,43.5625
"Kadoka","SD",-101.5625,43.8125
"Kennebec","SD",-99.8125,43.9375
"Long Valley","SD",-101.5625,43.5625
"Lower Brule","SD",-99.5625,44.0625
"Martin","SD",-101.6875,43.1875
"Midland","SD",-101.1875,44.1875
"Milesville","SD",-101.6875,44.4375
"Mission","SD",-100.6875,43.1875
"Mission Ridge","SD",-100.5625,44.4375
"Murdo","SD",-100.6875,43.9375
"Norris","SD",-101.1875,43.4375
"Okaton","SD",-101.0625,43.9375
"Okreek","SD",-100.4375,43.3125
"Onida","SD",-100.0625,44.6875
"Timber Lake","SD",-101.0625,45.4375
"Parmelee","SD",-101.0625,43.3125
"Philip","SD",-101.6875,44.0625
"Presho","SD",-100.0625,43.9375
"Reliance","SD",-99.5625,43.8125
"Rosebud","SD",-100.9375,43.1875
"Saint Charles","SD",-99.0625,43.0625
"Saint Francis","SD",-100.9375,43.0625
"Tuthill","SD",-101.3125,43.1875
"Vivian","SD",-100.3125,43.9375
"Wanblee","SD",-101.6875,43.5625
"Wewela","SD",-99.8125,43.0625
"White River","SD",-100.8125,43.5625
"Winner","SD",-99.9375,43.3125
"Witten","SD",-100.0625,43.5625
"Wood","SD",-100.4375,43.5625
"Mobridge","SD",-100.4375,45.4375
"Bison","SD",-102.5625,45.4375
"Bullhead","SD",-101.0625,45.8125
"Cherry Creek","SD",-101.5625,44.5625
"Dupree","SD",-101.6875,45.0625
"Eagle Butte","SD",-101.1875,44.9375
"Faith","SD",-102.0625,44.9375
"Firesteel","SD",-101.1875,45.5625
"Glad Valley","SD",-101.5625,44.9375
"Glencross","SD",-100.9375,45.0625
"Glenham","SD",-100.3125,45.5625
"Herreid","SD",-100.0625,45.8125
"Isabel","SD",-101.4375,45.4375
"Keldron","SD",-101.8125,45.8125
"Lantry","SD",-101.4375,45.0625
"Lemmon","ND",-102.0625,46.0625
"Little Eagle","SD",-101.1875,45.6875
"Lodgepole","SD",-102.6875,45.8125
"McIntosh","SD",-101.3125,45.8125
"McLaughlin","SD",-100.8125,45.8125
"Mahto","SD",-101.1875,45.6875
"Meadow","SD",-102.1875,45.4375
"Morristown","SD",-101.6875,45.9375
"Mound City","SD",-100.0625,45.6875
"Parade","SD",-100.9375,45.0625
"Pollock","SD",-100.3125,45.9375
"Prairie City","SD",-102.8125,45.5625
"Ralph","SD",-103.0625,45.8125
"Reva","SD",-103.1875,45.4375
"Ridgeview","SD",-100.5625,45.1875
"Shadehill","SD",-102.3125,45.6875
"Trail City","SD",-100.9375,45.5625
"Wakpala","SD",-100.5625,45.6875
"Walker","SD",-101.1875,45.6875
"Watauga","SD",-101.4375,45.8125
"Whitehorse","SD",-100.8125,45.1875
"York","SD",-98.9375,44.5625
"Orange","ND",-102.0625,45.9375
"Rapid City","SD",-103.3125,44.0625
"Ellsworth AFB","SD",-103.0625,44.1875
"Bethlehem","SD",-103.4375,44.3125
"Allen","SD",-101.9375,43.3125
"Batesland","SD",-102.1875,43.1875
"Belle Fourche","SD",-103.8125,44.8125
"Black Hawk","SD",-103.3125,44.1875
"Box Elder","SD",-103.0625,44.0625
"Buffalo","SD",-103.5625,45.5625
"Buffalo Gap","SD",-102.9375,43.4375
"Camp Crook","SD",-103.9375,45.5625
"Caputa","SD",-102.8125,43.9375
"Creighton","SD",-102.0625,44.3125
"Custer","SD",-103.6875,43.8125
"Deadwood","SD",-103.6875,44.3125
"Edgemont","SD",-103.9375,43.4375
"Elm Springs","SD",-102.4375,44.3125
"Enning","SD",-102.5625,44.5625
"Fairburn","SD",-103.1875,43.6875
"Fort Meade","SD",-103.4375,44.4375
"Fruitdale","SD",-103.6875,44.6875
"Hermosa","SD",-103.0625,43.8125
"Hill City","SD",-103.6875,43.9375
"Hot Springs","SD",-103.5625,43.4375
"Howes","SD",-101.9375,44.5625
"Interior","SD",-101.9375,43.6875
"Keystone","SD",-103.4375,43.9375
"Kyle","SD",-102.1875,43.4375
"Lead","SD",-103.8125,44.3125
"Ludlow","SD",-103.3125,45.8125
"Manderson","SD",-102.4375,43.1875
"Mud Butte","SD",-102.8125,45.0625
"Nemo","SD",-103.5625,44.1875
"Newell","SD",-103.3125,44.8125
"New Underwood","SD",-102.8125,44.1875
"Nisland","SD",-103.5625,44.6875
"Oelrichs","SD",-103.1875,43.1875
"Oglala","SD",-102.8125,43.3125
"Opal","SD",-102.4375,44.9375
"Oral","SD",-103.1875,43.3125
"Owanka","SD",-102.5625,44.0625
"Piedmont","SD",-103.3125,44.1875
"Pine Ridge","SD",-102.5625,43.0625
"Porcupine","SD",-102.4375,43.3125
"Pringle","SD",-103.5625,43.5625
"Provo","SD",-103.6875,43.1875
"Quinn","SD",-102.0625,44.0625
"Redig","SD",-103.4375,45.5625
"Red Owl","SD",-102.4375,44.6875
"Rochford","SD",-103.8125,44.0625
"Saint Onge","SD",-103.8125,44.5625
"Scenic","SD",-102.4375,43.6875
"Smithwick","SD",-103.5625,43.1875
"Spearfish","SD",-103.9375,44.4375
"Sturgis","SD",-103.4375,44.4375
"Union Center","SD",-102.8125,44.5625
"Vale","SD",-103.3125,44.5625
"Wall","SD",-102.1875,44.0625
"Wasta","SD",-102.4375,44.0625
"White Owl","SD",-102.4375,44.5625
"Whitewood","SD",-103.6875,44.4375
"Wounded Knee","SD",-102.3125,43.1875
"Carlisle","SD",-98.6875,45.6875
"Big Sioux","SD",-96.4375,42.5625
"Minot","ND",-101.3125,48.1875
"Abercrombie","ND",-96.6875,46.4375
"Absaraka","ND",-97.1875,46.8125
"Amenia","ND",-97.3125,47.0625
"Argusville","ND",-96.9375,47.0625
"Arthur","ND",-97.1875,47.0625
"Ayr","ND",-97.4375,47.0625
"Barney","ND",-96.9375,46.3125
"Blanchard","ND",-97.3125,47.3125
"Buffalo","ND",-97.5625,46.9375
"Casselton","ND",-97.1875,46.9375
"Cayuga","ND",-97.3125,46.0625
"Chaffee","ND",-97.3125,46.8125
"Christine","ND",-96.8125,46.5625
"Clifford","ND",-97.4375,47.3125
"Cogswell","ND",-97.8125,46.0625
"Colfax","ND",-96.9375,46.4375
"Davenport","ND",-97.0625,46.6875
"Enderlin","ND",-97.5625,46.6875
"Erie","ND",-97.4375,47.0625
"Fairmount","ND",-96.6875,46.0625
"Fingal","ND",-97.6875,46.8125
"Forman","ND",-97.6875,46.0625
"Fort Ransom","ND",-97.9375,46.4375
"Galesburg","ND",-97.4375,47.3125
"Gardner","ND",-96.9375,47.1875
"Grandin","ND",-96.9375,47.3125
"Great Bend","ND",-96.8125,46.1875
"Gwinner","ND",-97.6875,46.1875
"Hankinson","ND",-96.9375,46.0625
"Harwood","ND",-96.9375,46.9375
"Havana","ND",-97.5625,45.9375
"Hillsboro","ND",-97.0625,47.4375
"Hope","ND",-97.8125,47.3125
"Horace","ND",-96.8125,46.6875
"Hunter","ND",-97.1875,47.1875
"Kathryn","ND",-97.9375,46.6875
"Kindred","ND",-97.0625,46.6875
"Leonard","ND",-97.3125,46.6875
"Lidgerwood","ND",-97.1875,46.0625
"Lisbon","ND",-97.6875,46.4375
"Luverne","ND",-97.9375,47.3125
"Mcleod","ND",-97.1875,46.4375
"Mantador","ND",-96.9375,46.1875
"Mapleton","ND",-97.0625,46.8125
"Milnor","ND",-97.4375,46.3125
"Mooreton","ND",-96.9375,46.3125
"Nome","ND",-97.8125,46.6875
"Oriska","ND",-97.8125,46.9375
"Page","ND",-97.5625,47.1875
"Pillsbury","ND",-98.1875,46.6875
"Rutland","ND",-97.4375,46.0625
"Sheldon","ND",-97.4375,46.5625
"Stirum","ND",-97.8125,46.1875
"Tower City","ND",-97.6875,46.9375
"Valley City","ND",-98.0625,46.9375
"Wahpeton","ND",-96.9375,46.3125
"Walcott","ND",-96.9375,46.5625
"West Fargo","ND",-96.9375,46.9375
"Wheatland","ND",-97.3125,46.9375
"Wyndmere","ND",-97.1875,46.3125
"Fargo","ND",-96.8125,46.9375
"Grand Forks","ND",-97.0625,47.9375
"Grand Forks AFB","ND",-97.3125,47.9375
"Adams","ND",-98.0625,48.4375
"Aneta","ND",-97.9375,47.6875
"Ardoch","ND",-97.3125,48.1875
"Arvilla","ND",-97.4375,47.9375
"Bathgate","ND",-97.4375,48.9375
"Buxton","ND",-97.0625,47.5625
"Caledonia","ND",-96.9375,47.4375
"Cavalier","ND",-97.6875,48.8125
"Crystal","ND",-97.6875,48.5625
"Cummings","ND",-97.0625,47.5625
"Dahlen","ND",-97.9375,48.1875
"Drayton","ND",-97.1875,48.5625
"Edinburg","ND",-97.9375,48.5625
"Emerado","ND",-97.3125,47.9375
"Fairdale","ND",-98.1875,48.4375
"Finley","ND",-97.8125,47.4375
"Fordville","ND",-97.8125,48.1875
"Forest River","ND",-97.5625,48.1875
"Brantford","SD",-98.1875,47.9375
"Gilby","ND",-97.4375,48.0625
"Glasston","ND",-97.4375,48.6875
"Grafton","ND",-97.4375,48.4375
"Hamilton","ND",-97.4375,48.8125
"Hannah","ND",-98.6875,48.9375
"Hatton","ND",-97.4375,47.6875
"Hensel","ND",-97.6875,48.6875
"Hoople","ND",-97.6875,48.5625
"Inkster","ND",-97.6875,48.1875
"Langdon","ND",-98.3125,48.8125
"Lankin","ND",-98.0625,48.3125
"Larimore","ND",-97.6875,47.9375
"Mcville","ND",-98.1875,47.8125
"Maida","ND",-98.3125,48.9375
"Manvel","ND",-97.1875,48.0625
"Mayville","ND",-97.3125,47.4375
"Mekinock","ND",-97.3125,48.0625
"Michigan","ND",-98.0625,48.0625
"Milton","ND",-98.0625,48.5625
"Minto","ND",-97.3125,48.3125
"Mountain","ND",-97.8125,48.6875
"Neche","ND",-97.5625,48.9375
"Niagara","ND",-97.8125,48.0625
"Northwood","ND",-97.5625,47.8125
"Osnabrock","ND",-98.1875,48.6875
"Park River","ND",-97.8125,48.4375
"Pembina","ND",-97.3125,48.9375
"Petersburg","ND",-97.9375,48.0625
"Pisek","ND",-97.6875,48.3125
"Portland","ND",-97.4375,47.4375
"Reynolds","ND",-97.0625,47.6875
"Saint Thomas","ND",-97.4375,48.6875
"Sharon","ND",-97.8125,47.5625
"Thompson","ND",-97.0625,47.8125
"Wales","ND",-98.5625,48.8125
"Walhalla","ND",-97.9375,48.9375
"Farmington","ND",-97.5625,48.5625
"Poplar Grove","ND",-98.9375,48.0625
"Devils Lake","ND",-98.9375,48.0625
"Agate","ND",-99.6875,48.5625
"Alsen","ND",-98.5625,48.6875
"Balta","ND",-100.0625,48.1875
"Belcourt","ND",-99.8125,48.8125
"Bisbee","ND",-99.4375,48.6875
"Bottineau","ND",-100.4375,48.8125
"Bremen","ND",-99.6875,47.6875
"Brinsmade","ND",-99.4375,48.3125
"Brocket","ND",-98.3125,48.1875
"Calvin","ND",-98.9375,48.8125
"Cando","ND",-99.1875,48.4375
"Churchs Ferry","ND",-99.1875,48.3125
"Crary","ND",-98.5625,48.0625
"Dunseith","ND",-100.0625,48.8125
"Edmore","ND",-98.5625,48.4375
"Egeland","ND",-99.0625,48.6875
"Esmond","ND",-99.8125,48.0625
"Sykeston","ND",-99.6875,47.5625
"Fort Totten","ND",-99.0625,47.9375
"Hamberg","ND",-99.6875,47.5625
"Hampden","ND",-98.6875,48.5625
"Hansboro","ND",-99.4375,48.9375
"Harvey","ND",-99.8125,47.8125
"Knox","ND",-99.6875,48.3125
"Lakota","ND",-98.3125,48.0625
"Lawton","ND",-98.3125,48.3125
"Leeds","ND",-99.4375,48.3125
"Maddock","ND",-99.5625,47.9375
"Minnewaukan","ND",-99.3125,48.0625
"Munich","ND",-98.8125,48.6875
"Mylo","ND",-99.5625,48.6875
"Nekoma","ND",-98.3125,48.5625
"New Rockford","ND",-99.0625,47.6875
"Oberon","ND",-99.1875,47.9375
"Fort Yates","ND",-100.6875,46.0625
"Orrin","ND",-100.1875,48.0625
"Pekin","ND",-98.3125,47.8125
"Penn","ND",-99.0625,48.1875
"Perth","ND",-99.4375,48.6875
"Rocklake","ND",-99.3125,48.8125
"Rolette","ND",-99.9375,48.6875
"Rolla","ND",-99.5625,48.8125
"Rugby","ND",-100.0625,48.3125
"Saint John","ND",-99.8125,48.9375
"Saint Michael","ND",-98.8125,47.9375
"Grandfield","ND",-99.1875,47.8125
"Sarles","ND",-99.0625,48.9375
"Sheyenne","ND",-99.0625,47.8125
"Starkweather","ND",-98.8125,48.4375
"Tokio","ND",-98.8125,47.9375
"Tolna","ND",-98.5625,47.8125
"Warwick","ND",-98.6875,47.8125
"Webster","ND",-98.8125,48.3125
"Willow City","ND",-100.3125,48.5625
"Wolford","ND",-99.6875,48.4375
"York","ND",-99.5625,48.3125
"Jamestown","ND",-98.6875,46.9375
"Ashley","ND",-99.3125,46.0625
"Berlin","ND",-98.4375,46.3125
"Binford","ND",-98.3125,47.5625
"Bowdon","ND",-99.6875,47.4375
"Buchanan","ND",-98.8125,47.0625
"Carrington","ND",-99.0625,47.4375
"Cathay","ND",-99.4375,47.5625
"Chaseley","ND",-99.8125,47.4375
"Cleveland","ND",-99.0625,46.9375
"Cooperstown","ND",-98.1875,47.4375
"Courtenay","ND",-98.5625,47.1875
"Dawson","ND",-99.6875,46.8125
"Dazey","ND",-98.1875,47.1875
"Denhoff","ND",-100.3125,47.5625
"Dickey","ND",-98.4375,46.5625
"Eckelson","ND",-98.4375,46.9375
"Edgeley","ND",-98.6875,46.3125
"Ellendale","ND",-98.5625,46.0625
"Fessenden","ND",-99.5625,47.6875
"Forbes","ND",-98.8125,46.0625
"Fredonia","ND",-99.1875,46.3125
"Fullerton","ND",-98.4375,46.1875
"Gackle","ND",-99.1875,46.5625
"Glenfield","ND",-98.6875,47.4375
"Goodrich","ND",-100.1875,47.4375
"Grace City","ND",-98.8125,47.5625
"Hannaford","ND",-98.1875,47.3125
"Hurdsfield","ND",-99.9375,47.4375
"Jessie","ND",-98.1875,47.4375
"Jud","ND",-98.9375,46.5625
"Kensal","ND",-98.8125,47.3125
"Kulm","ND",-98.9375,46.3125
"Lamoure","ND",-98.3125,46.3125
"Lehr","ND",-99.3125,46.3125
"Litchville","ND",-98.1875,46.6875
"Mcclusky","ND",-100.4375,47.4375
"Mchenry","ND",-98.5625,47.5625
"Marion","ND",-98.3125,46.5625
"Medina","ND",-99.3125,46.8125
"Montpelier","ND",-98.6875,46.6875
"Oakes","ND",-98.0625,46.0625
"Pettibone","ND",-99.5625,47.1875
"Pingree","ND",-98.9375,47.1875
"Regan","ND",-100.5625,47.1875
"Robinson","ND",-99.6875,47.1875
"Rogers","ND",-98.3125,47.0625
"Sanborn","ND",-98.3125,46.9375
"Spiritwood","ND",-98.4375,46.9375
